0.000000000000000000e+00,4.345999999999807187e+03
4.573739887990043371e+02,3.516957002027655020e+06
9.147479775980086742e+02,4.292482126701443922e+05
1.372121966397013011e+03,2.034419943688042695e+05
1.829495955196017348e+03,5.752484082851240237e+04
2.286869943995021458e+03,2.701634407436157926e+04
2.744243932794026023e+03,2.128753264169190879e+04
3.201617921593030132e+03,1.307071859969983052e+04
3.658991910392034697e+03,1.309332528115394052e+04
4.116365899191038807e+03,5.503467041840680395e+03
4.573739887990042916e+03,3.238602499504960633e+03
5.031113876789047026e+03,1.466483187403879492e+04
5.488487865588052045e+03,8.607132902767334599e+03
5.945861854387056155e+03,9.431486195875650083e+03
6.403235843186060265e+03,1.013527982149607124e+04
6.860609831985064375e+03,8.352307197529129553e+03
7.317983820784069394e+03,7.794580636116066671e+03
7.775357809583073504e+03,7.333833272722000402e+03
8.232731798382077613e+03,4.183932658249190354e+03
8.690105787181082633e+03,8.436731279279783848e+03
9.147479775980085833e+03,4.772558678047112153e+03
9.604853764779090852e+03,1.147564399115745437e+04
1.006222775357809405e+04,1.793685123830323209e+04
1.051960174237709907e+04,2.873474213825709739e+03
1.097697573117610409e+04,7.156428705026208263e+03
1.143434971997510729e+04,4.994168218110087764e+03
1.189172370877411231e+04,1.980550504035356425e+03
1.234909769757311733e+04,7.769440701482167242e+02
1.280647168637212053e+04,8.728349894900037498e+01
1.326384567517112555e+04,2.422200971037489580e+03
1.372121966397012875e+04,2.359759483611172470e+02
1.417859365276913377e+04,3.273950221716715419e+02
1.463596764156813879e+04,2.019296920569445888e+02
1.509334163036714199e+04,1.690084636129802789e+02
1.555071561916614701e+04,1.905500344559100938e+02
1.600808960796515021e+04,2.680536584945637628e+02
1.646546359676415523e+04,2.489532860288313145e+02
1.692283758556316025e+04,2.444608528157221201e+02
1.738021157436216527e+04,2.261136314623556700e+02
1.783758556316116665e+04,2.061714270458915337e+02
1.829495955196017167e+04,2.854064948534044674e+02
1.875233354075917669e+04,2.710626046174471639e+02
1.920970752955818170e+04,1.596242814755300969e+02
1.966708151835718672e+04,2.811410939700652420e+02
2.012445550715618811e+04,2.137638170128856530e+02
2.058182949595519312e+04,2.261249116372639776e+02
2.103920348475419814e+04,2.837911199295798497e+02
2.149657747355320316e+04,2.513090687485569674e+02
2.195395146235220818e+04,2.305414069921249620e+02
