0.000000000000000000e+00,1.032220000000003492e+05
1.477243416887471597e+02,1.444641071990060482e+03
2.954486833774943193e+02,2.354278593948425987e+04
4.431730250662414505e+02,3.243445162111022975e+06
5.908973667549886386e+02,2.948501913794099164e+04
7.386217084437357698e+02,1.322373643328308208e+04
8.863460501324829011e+02,6.705352361679430942e+03
1.034070391821230032e+03,5.281278628456879233e+03
1.181794733509977277e+03,9.474158261094473346e+03
1.329519075198724295e+03,1.237699250062139436e+04
1.477243416887471540e+03,2.442036893573999987e+04
1.624967758576218557e+03,9.560008095943648368e+04
1.772692100264965802e+03,3.864633739684809465e+06
1.920416441953713047e+03,1.140296889560762793e+05
2.068140783642460065e+03,2.997918711984089532e+04
2.215865125331207310e+03,1.169422986904225218e+04
2.363589467019954554e+03,5.340917667156223615e+03
2.511313808708701799e+03,4.592188349421304338e+03
2.659038150397448590e+03,3.617642068614795335e+03
2.806762492086195834e+03,2.248549338882231950e+03
2.954486833774943079e+03,1.726676468480519361e+03
3.102211175463690324e+03,1.033840083110872683e+03
3.249935517152437114e+03,1.466761464750959249e+03
3.397659858841184359e+03,9.702169976113425491e+02
3.545384200529931604e+03,7.262255927508268769e+02
3.693108542218678849e+03,8.939753548539000576e+02
3.840832883907426094e+03,6.931581997564020412e+02
3.988557225596172884e+03,3.099764553291012703e+02
4.136281567284920129e+03,4.295202671602783084e+02
4.284005908973667829e+03,5.861339154443592179e+02
4.431730250662414619e+03,3.116247747918698110e+02
4.579454592351161409e+03,2.105410643776170332e+02
4.727178934039909109e+03,4.581479750439282270e+02
4.874903275728655899e+03,3.244328992703006520e+02
5.022627617417403599e+03,2.789322094078335112e+02
5.170351959106150389e+03,2.349282939719647914e+02
5.318076300794897179e+03,2.768420739535794155e+02
5.465800642483644879e+03,1.852848719319025292e+02
5.613524984172391669e+03,1.884007320905149072e+02
5.761249325861139368e+03,1.327393588926890970e+02
5.908973667549886159e+03,1.616927163752073682e+02
6.056698009238632949e+03,6.480725647945720880e+01
6.204422350927380648e+03,1.764755398213724789e+02
6.352146692616127439e+03,1.989727064400766778e+02
6.499871034304874229e+03,2.393880911534469362e+02
6.647595375993621929e+03,1.240213094802066109e+02
6.795319717682368719e+03,7.672531631450772238e+01
6.943044059371116418e+03,1.141804970338667999e+02
7.090768401059863209e+03,1.594245667001800939e+02
7.238492742748609999e+03,1.269566672920612973e+02
7.386217084437357698e+03,4.840364954407360898e+01
7.533941426126104489e+03,1.887270272249558545e+01
7.681665767814852188e+03,1.316426943933341818e+02
7.829390109503598978e+03,1.061947637880566901e+02
7.977114451192345769e+03,9.711659897001381125e+01
8.124838792881093468e+03,2.014186908898375634e+02
8.272563134569840258e+03,3.560653195394726822e+01
8.420287476258587049e+03,7.882586471155869390e+01
8.568011817947335658e+03,9.351623336167403977e+01
8.715736159636082448e+03,4.890975573188266168e+01
8.863460501324829238e+03,2.562961290221186061e+01
9.011184843013576028e+03,4.486670417786178433e+01
9.158909184702322818e+03,6.129436664931420609e+01
9.306633526391071427e+03,9.628760948988094981e+01
9.454357868079818218e+03,5.235585900841465445e+01
9.602082209768565008e+03,1.292894367679044763e+02
9.749806551457311798e+03,1.328992441237912487e+02
9.897530893146058588e+03,6.829972703118893662e+01
1.004525523483480720e+04,1.081408546898983474e+02
1.019297957652355399e+04,6.225906800819680598e+01
1.034070391821230078e+04,1.551084959859635717e+02
1.048842825990104757e+04,5.013856523774051510e+01
1.063615260158979436e+04,1.147049697415694993e+02
1.078387694327854297e+04,2.181661925367786239e+02
1.093160128496728976e+04,9.067050215683451597e+01
1.107932562665603655e+04,2.138510647564397686e+02
1.122704996834478334e+04,4.849142359180765993e+01
1.137477431003353013e+04,1.743738074975881602e+01
1.152249865172227874e+04,2.930160860523999489e+01
1.167022299341102553e+04,4.205548629966792618e+01
1.181794733509977232e+04,7.565760661501478523e+01
1.196567167678851911e+04,9.158248429171199234e+01
1.211339601847726590e+04,7.663376829579307525e+01
1.226112036016601269e+04,7.463711201194527689e+01
1.240884470185476130e+04,3.689164969307703501e+01
1.255656904354350809e+04,7.883000417279656347e+01
1.270429338523225488e+04,7.248818967763301657e+01
1.285201772692100167e+04,7.338673881100238816e+01
1.299974206860974846e+04,2.399652888423459984e+01
1.314746641029849707e+04,2.760569823732865657e+01
1.329519075198724386e+04,1.194126029320747904e+02
1.344291509367599065e+04,1.267233627329296866e+02
1.359063943536473744e+04,1.539970697394333001e+02
1.373836377705348423e+04,3.367629777851507811e+01
1.388608811874223284e+04,1.088691889442121550e+02
1.403381246043097963e+04,1.504877708065218656e+02
1.418153680211972642e+04,6.700438288592572178e+01
1.432926114380847321e+04,7.465793168081620479e+01
1.447698548549722000e+04,7.063473788778966878e+01
1.462470982718596861e+04,6.210277195520728100e+01
1.477243416887471540e+04,5.743407133882472948e+01
1.492015851056346219e+04,6.903677603476859304e+01
1.506788285225220898e+04,7.310575040151522330e+01
1.521560719394095577e+04,1.007403022036583309e+02
1.536333153562970438e+04,4.733473726053903619e+01
1.551105587731845117e+04,9.981387485475855215e+01
1.565878021900719796e+04,7.654966488601883157e+01
1.580650456069594475e+04,1.695774132021382457e+02
1.595422890238469154e+04,1.074214511813934365e+02
1.610195324407344015e+04,5.784782062244438805e+00
1.624967758576218694e+04,9.543396664454382972e+01
1.639740192745093373e+04,3.053893660670740218e+01
