0.000000000000000000e+00,1.670000000000000000e+03
2.225654069767442138e+02,5.731871807145178082e+02
4.451308139534884276e+02,2.105003993492991299e+02
6.676962209302325846e+02,1.865237207513188764e+02
8.902616279069768552e+02,1.262972953068930053e+02
1.112827034883721126e+03,3.586583358992392618e+02
1.335392441860465169e+03,5.923617918480124445e+02
1.557957848837209440e+03,5.010179604559285735e+02
1.780523255813953710e+03,1.046790256577992722e+02
2.003088662790697754e+03,2.525428901486585346e+03
2.225654069767442252e+03,2.601818384381672900e+02
2.448219476744186068e+03,3.659499407840745698e+04
2.670784883720930338e+03,6.440135474565310005e+02
2.893350290697674609e+03,3.939627440841597661e+01
3.115915697674418880e+03,4.175503196406987172e+02
3.338481104651163150e+03,7.929883758190483150e+02
3.561046511627907421e+03,2.648728095323195930e+02
3.783611918604651692e+03,1.300380771950477538e+03
4.006177325581395507e+03,1.124031128311287375e+03
4.228742732558140233e+03,4.331303839770518607e+03
4.451308139534884504e+03,9.518049953702555399e+01
4.673873546511628774e+03,7.327580237533614991e+02
4.896438953488372135e+03,9.341928337536519393e+02
5.119004360465116406e+03,8.708238321608074330e+03
5.341569767441860677e+03,4.510275751199773367e+03
5.564135174418604947e+03,9.385126658185070880e+01
5.786700581395349218e+03,7.096181960944227285e+01
6.009265988372093489e+03,5.415877897461646739e+01
6.231831395348837759e+03,1.722361279106562222e+02
6.454396802325582030e+03,4.616978315076532908e+02
6.676962209302326301e+03,6.775802965887648497e+03
6.899527616279070571e+03,3.447994271383963223e+03
7.122093023255814842e+03,3.742221085223922614e+02
7.344658430232559112e+03,1.040244618869216538e+03
7.567223837209303383e+03,3.516463844050455805e+02
7.789789244186047654e+03,7.927992870775339043e+02
8.012354651162791015e+03,2.690696371722942217e+02
8.234920058139536195e+03,1.079475559839305788e+03
8.457485465116280466e+03,3.339838129240303533e+04
8.680050872093024736e+03,9.459976910747494685e+02
8.902616279069769007e+03,6.227361377359446806e+02
9.125181686046513278e+03,1.084553741442825185e+03
9.347747093023257548e+03,8.412655764550755748e+02
9.570312500000000000e+03,1.532743306833525310e+01
9.792877906976744271e+03,6.335879304754296300e+02
1.001544331395348854e+04,1.507894134635590262e+03
1.023800872093023281e+04,2.860712754564777697e+03
1.046057412790697708e+04,3.770190614297469892e+03
1.068313953488372135e+04,4.354160733567078751e+03
1.090570494186046562e+04,1.770189539854325176e+03
1.112827034883720989e+04,5.374834735305609001e+02
1.135083575581395417e+04,3.940383274828361664e+02
1.157340116279069844e+04,7.784880052758302327e+02
1.179596656976744271e+04,7.787399480315652909e+02
1.201853197674418698e+04,2.107077034433609697e+02
1.224109738372093125e+04,6.177280932677936107e+02
1.246366279069767552e+04,7.900041770296866162e+03
1.268622819767441979e+04,1.242870181107435747e+04
1.290879360465116406e+04,5.438271853021621610e+03
1.313135901162790833e+04,1.434607075568052778e+03
1.335392441860465260e+04,9.168405320864056876e+02
1.357648982558139687e+04,1.170580219199028420e+02
1.379905523255814114e+04,1.026825805104061118e+02
1.402162063953488541e+04,3.304673829032857952e+02
1.424418604651162968e+04,1.023901864510121413e+04
1.446675145348837395e+04,7.372583171582145951e+03
1.468931686046511822e+04,5.842526198258096883e+02
1.491188226744186250e+04,2.811964244726836455e+02
1.513444767441860677e+04,9.401766474038494437e+01
1.535701308139535104e+04,3.116640391635653486e+03
1.557957848837209531e+04,1.587586289482078428e+03
1.580214389534883958e+04,4.208516635591875001e+02
1.602470930232558203e+04,3.247041790751432018e+02
1.624727470930232630e+04,3.197286788150680650e+02
1.646984011627907239e+04,8.085546694306580093e+02
1.669240552325581666e+04,5.157407262887787738e+02
1.691497093023256093e+04,8.147946827100878409e+02
1.713753633720930520e+04,1.241404146349855864e+03
1.736010174418604947e+04,1.347270177263682854e+03
1.758266715116279374e+04,1.973154781466225529e+02
1.780523255813953801e+04,1.093783068577390168e+03
1.802779796511628228e+04,6.306098996275940408e+03
1.825036337209302656e+04,8.300493420582699400e+03
1.847292877906977083e+04,2.529622050759646299e+03
1.869549418604651510e+04,1.538794532954580745e+03
1.891805959302325937e+04,9.337863229598647195e+02
1.914062500000000000e+04,3.475630486534172974e+02
1.936319040697674427e+04,3.358818645774329639e+02
1.958575581395348854e+04,6.948778713382334900e+02
1.980832122093023281e+04,7.939070008692198144e+02
2.003088662790697708e+04,1.316612528469275958e+03
2.025345203488372135e+04,3.738861505344185048e+02
2.047601744186046562e+04,2.890954753027981496e+02
2.069858284883720989e+04,7.165325355523133055e+01
2.092114825581395417e+04,3.575967796589659429e+02
2.114371366279069844e+04,1.263982728180013879e+02
2.136627906976744271e+04,3.738995631469504133e+02
2.158884447674418698e+04,2.010385274097024819e+02
2.181140988372093125e+04,7.390651535914565784e+01
2.203397529069767552e+04,1.906655606230124818e+02
