0.000000000000000000e+00,3.533599999999991269e+04
6.159734055926475094e+02,1.982622639544529375e+05
1.231946811185295019e+03,9.426706109937002882e+06
1.847920216777942414e+03,3.718404793041473022e+04
2.463893622370590037e+03,6.422845672056471230e+05
3.079867027963237433e+03,1.701575417439663943e+04
3.695840433555884829e+03,7.808182971393187472e+04
4.311813839148531770e+03,2.455458067447345093e+04
4.927787244741180075e+03,3.483838061141854996e+04
5.543760650333827471e+03,9.845962671048762786e+03
6.159734055926474866e+03,6.690336775079254039e+03
6.775707461519122262e+03,7.687237256680968130e+03
7.391680867111769658e+03,2.199318969313573689e+04
8.007654272704417053e+03,4.415867198539674973e+03
8.623627678297063540e+03,1.971393247961905581e+04
9.239601083889712754e+03,2.798969762267828173e+03
9.855574489482360150e+03,8.930224061197750416e+03
1.047154789507500755e+04,7.778021308284944553e+02
1.108752130066765494e+04,2.718146987951841766e+03
1.170349470626030234e+04,3.571177151473501908e+03
1.231946811185294973e+04,1.190066798771275899e+03
1.293544151744559713e+04,7.824902705613030776e+02
1.355141492303824452e+04,1.122206373648939234e+03
1.416738832863089192e+04,5.602105187765590699e+02
1.478336173422353932e+04,1.632997743146300309e+03
1.539933513981618671e+04,7.263058505010061481e+02
1.601530854540883411e+04,1.821338069468914682e+03
1.663128195100148150e+04,1.312436301840255737e+03
1.724725535659412708e+04,8.661005461530021421e+02
1.786322876218677629e+04,1.663190455453584036e+03
1.847920216777942551e+04,1.025156253076710072e+03
1.909517557337207109e+04,2.178955875159045718e+03
1.971114897896472030e+04,1.436018091536830980e+03
2.032712238455736588e+04,5.892374517007682471e+02
2.094309579015001509e+04,1.843625305403763548e+02
2.155906919574266067e+04,8.075217834517254687e+02
